time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.830405,-0.0769,0.0052,0.1158,0.139
1.848310,-0.0795,0.0151,0.2640,0.276
1.849092,-0.0795,0.0151,0.2640,0.276
1.868313,-0.0321,-0.0020,-0.0565,0.065
1.870250,-0.0321,-0.0020,-0.0565,0.065
1.888009,0.0163,-0.0883,0.2458,0.262
1.889701,0.0163,-0.0883,0.2458,0.262
1.907865,0.0035,-0.0888,0.1208,0.150
1.909526,0.0035,-0.0888,0.1208,0.150
1.927580,-0.0531,0.0017,0.1598,0.168
1.929614,-0.0531,0.0017,0.1598,0.168
1.948279,-0.0365,0.0261,0.1790,0.185
1.949280,-0.0365,0.0261,0.1790,0.185
1.967368,0.0432,-0.0207,0.1432,0.151
1.969423,0.0432,-0.0207,0.1432,0.151
1.989140,0.0175,-0.0320,0.1432,0.148
1.990898,0.0175,-0.0320,0.1432,0.148
2.007591,0.0239,-0.0495,0.1571,0.166
2.008951,0.0239,-0.0495,0.1571,0.166
2.027639,0.0068,-0.0730,0.1139,0.135
2.029627,0.0068,-0.0730,0.1139,0.135
2.051617,0.0026,-0.0452,0.0997,0.109
2.053925,0.0026,-0.0452,0.0997,0.109
2.074910,-0.0612,-0.1064,0.0896,0.152
2.076043,-0.0612,-0.1064,0.0896,0.152
2.087356,-0.0645,-0.1174,0.1356,0.191
2.088456,-0.0645,-0.1174,0.1356,0.191
2.108086,-0.0782,-0.0833,0.1117,0.160
2.109490,-0.0782,-0.0833,0.1117,0.160
2.127716,-0.0611,-0.0398,0.0708,0.102
2.128618,-0.0611,-0.0398,0.0708,0.102
2.148528,-0.0324,-0.0465,0.1138,0.127
2.150121,-0.0324,-0.0465,0.1138,0.127
2.180562,-0.0301,-0.0527,0.1477,0.160
2.182486,-0.0301,-0.0527,0.1477,0.160
2.188033,-0.0104,-0.0441,0.1596,0.166
2.188815,-0.0104,-0.0441,0.1596,0.166
2.207729,0.0363,0.0265,0.1166,0.125
2.209069,0.0363,0.0265,0.1166,0.125
2.227771,0.0448,-0.0328,0.1255,0.137
2.229131,0.0448,-0.0328,0.1255,0.137
2.249114,0.0448,-0.0354,0.1322,0.144
2.250784,0.0448,-0.0354,0.1322,0.144
2.281734,0.0623,-0.0283,0.1438,0.159
2.282881,0.0623,-0.0283,0.1438,0.159
2.287655,0.0200,-0.0446,0.1465,0.154
2.288322,0.0200,-0.0446,0.1465,0.154
2.307508,-0.0161,-0.0312,0.0814,0.089
2.308838,-0.0161,-0.0312,0.0814,0.089
2.327782,-0.0433,-0.0701,0.0695,0.108
2.328626,-0.0433,-0.0701,0.0695,0.108
2.351428,-0.0857,-0.0667,0.2277,0.252
2.353158,-0.0857,-0.0667,0.2277,0.252
2.373616,-0.0771,-0.0537,0.2070,0.227
2.375053,-0.0771,-0.0537,0.2070,0.227
2.387762,-0.0526,0.0150,0.1632,0.172
2.389697,-0.0526,0.0150,0.1632,0.172
2.407626,-0.0194,-0.0128,-0.0208,0.031
