time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.170915,-0.0030,-0.0118,0.0501,0.052
2.188530,-0.1803,0.0771,-0.0587,0.205
2.190450,-0.1803,0.0771,-0.0587,0.205
2.210185,-0.0926,0.1340,-0.0514,0.171
2.212345,-0.0926,0.1340,-0.0514,0.171
2.229115,0.0097,0.0619,0.0132,0.064
2.230911,0.0097,0.0619,0.0132,0.064
2.248739,0.1111,-0.0621,0.0177,0.128
2.251372,0.1111,-0.0621,0.0177,0.128
2.269040,-0.0588,-0.0842,0.0828,0.132
2.270436,-0.0588,-0.0842,0.0828,0.132
2.288800,-0.1156,-0.0314,-0.2372,0.266
2.290714,-0.1156,-0.0314,-0.2372,0.266
2.309358,-0.0381,0.0256,-0.0801,0.092
2.311478,-0.0381,0.0256,-0.0801,0.092
2.328895,0.1383,-0.0193,0.0075,0.140
2.330669,0.1383,-0.0193,0.0075,0.140
2.348976,0.1720,-0.0482,0.0557,0.187
2.350882,0.1720,-0.0482,0.0557,0.187
2.369013,-0.0471,0.1028,-0.0622,0.129
2.371041,-0.0471,0.1028,-0.0622,0.129
2.388669,-0.1219,0.1507,-0.0799,0.210
2.390707,-0.1219,0.1507,-0.0799,0.210
2.409417,-0.0854,0.0576,-0.0295,0.107
2.411131,-0.0854,0.0576,-0.0295,0.107
2.429148,0.0383,0.0255,-0.0230,0.051
2.431465,0.0383,0.0255,-0.0230,0.051
2.449045,-0.0073,0.0234,0.0454,0.052
2.451305,-0.0073,0.0234,0.0454,0.052
2.468537,-0.1403,0.1073,-0.0136,0.177
2.470414,-0.1403,0.1073,-0.0136,0.177
2.488420,-0.0494,0.0933,-0.1218,0.161
2.489325,-0.0494,0.0933,-0.1218,0.161
2.513438,0.0108,0.0213,-0.1214,0.124
2.516851,0.0108,0.0213,-0.1214,0.124
2.531411,0.0165,0.0064,-0.0296,0.034
2.534217,0.0165,0.0064,-0.0296,0.034
2.549096,0.0190,0.1004,0.0066,0.102
2.550993,0.0190,0.1004,0.0066,0.102
2.568872,-0.0783,0.0903,0.0927,0.151
2.570489,-0.0783,0.0903,0.0927,0.151
2.588724,-0.1846,-0.0028,0.0509,0.192
2.590646,-0.1846,-0.0028,0.0509,0.192
2.609145,-0.1285,-0.0219,-0.0595,0.143
2.610872,-0.1285,-0.0219,-0.0595,0.143
2.629323,0.0420,0.0059,-0.1528,0.159
2.631955,0.0420,0.0059,-0.1528,0.159
2.648973,0.1192,0.0208,-0.0274,0.124
2.650579,0.1192,0.0208,-0.0274,0.124
2.668856,0.0420,0.0758,0.1850,0.204
